학교명,시도,행정구,학교급,설립,지역규모,위도,경도,학생수,교원수,정규교원수,기간제교원수,직원수,교원1인당학생수,학생1인당교지면적,기간제비율,정규교원비율,직원당학생수,학생수_log,교지면적_log,cluster,cluster_type,최종유형,과밀score,소멸score,교원밀도_norm,기간제score,과밀등급,소멸등급,기간제등급,과밀target,소멸target,기간제target
남춘천초등학교,강원,춘천시,초등학교,공립,시,37.86162079,127.7220519,608.0,43.0,42.0,1.0,22.0,14.1,22.4,0.023255813953488372,0.9767441860465116,27.636363636363637,6.411818267709897,3.152736022363656,1,소멸위험형,소멸위험형,8.477094017094016,0.012184654426033737,0.5267175572519084,0.17429433694301438,일반,일반,일반,0,0,0
남평초등학교,강원,정선군,초등학교,공립,특수지역,37.43121093,128.6628689,14.0,4.0,4.0,0.0,7.0,3.5,869.6,0.0,1.0,2.0,2.70805020110221,6.769182629118197,0,도심밀집형,과밀형,2.100459453250632,0.13333333333333333,0.12213740458015267,0.036641221374045796,일반,TOP1,일반,0,1,0
남호초등학교,강원,동해시,초등학교,공립,시,37.53437365,129.1131685,659.0,44.0,43.0,1.0,24.0,15.0,21.8,0.022727272727272728,0.9772727272727273,27.458333333333332,6.492239835020471,3.126760535960395,1,소멸위험형,소멸위험형,9.017543859649123,0.011868686868686869,0.5610687022900764,0.18422970159611382,일반,일반,일반,0,0,0
내대초등학교,강원,철원군,초등학교,공립,특수지역,38.20592384,127.2974687,39.0,9.0,9.0,0.0,9.0,4.3,299.8,0.0,1.0,4.333333333333333,3.6888794541139363,5.706445592075685,0,도심밀집형,과밀형,2.581329787234042,0.0625,0.15267175572519084,0.04580152671755725,일반,일반,일반,0,0,0
내면고등학교,강원,홍천군,고등학교,공립,특수지역,37.766466,128.3877386,17.0,10.0,9.0,1.0,4.0,1.7,832.9,0.1,0.9,4.25,2.8903717578961645,6.726113491092939,0,도심밀집형,과밀형,1.0204796738218012,0.07323232323232323,0.05343511450381679,0.08603053435114502,일반,TOP5,일반,0,1,0
내면중학교,강원,홍천군,중학교,공립,특수지역,37.766466,128.3877386,29.0,9.0,9.0,0.0,6.0,3.2,31.0,0.0,1.0,4.833333333333333,3.4011973816621555,3.4657359027997265,2,일반형,일반형,1.9324999999999999,0.06666666666666667,0.11068702290076336,0.033206106870229006,일반,일반,일반,0,0,0
내성초등학교,강원,영월군,초등학교,공립,읍지역,37.19013485,128.4751137,125.0,15.0,15.0,0.0,14.0,8.3,101.9,0.0,1.0,8.928571428571429,4.836281906951478,4.633757642840004,2,일반형,일반형,4.983887269193392,0.03521825396825397,0.3053435114503817,0.0916030534351145,일반,일반,일반,0,0,0
내촌중학교,강원,홍천군,중학교,공립,면지역,37.81885072,128.0925207,11.0,9.0,9.0,0.0,4.0,1.2,1181.0,0.0,1.0,2.75,2.4849066497880004,7.074963197966044,0,도심밀집형,과밀형,0.7203384094754652,0.09166666666666667,0.03435114503816794,0.010305343511450382,일반,TOP3,일반,0,1,0
내촌초등학교,강원,홍천군,초등학교,공립,면지역,37.81544735,128.085196,27.0,13.0,13.0,0.0,11.0,2.1,552.1,0.0,1.0,2.4545454545454546,3.332204510175204,6.315538817000633,0,도심밀집형,과밀형,1.2607231965286567,0.05357142857142857,0.06870229007633588,0.020610687022900764,일반,일반,일반,0,0,0
노암초등학교,강원,강릉시,초등학교,공립,시,37.74082297,128.901541,246.0,24.0,23.0,1.0,20.0,10.3,266.7,0.041666666666666664,0.9583333333333334,12.3,5.5093883366279774,5.589866950526307,2,일반형,일반형,6.1814942099364965,0.02202429149797571,0.3816793893129771,0.1436704834605598,일반,일반,일반,0,0,0
녹전중학교,강원,영월군,중학교,공립,특수지역,37.14409576,128.6774889,10.0,11.0,8.0,3.0,4.0,0.9,777.6,0.2727272727272727,0.7272727272727273,2.5,2.3978952727983707,6.657497435176356,0,도심밀집형,과밀형,0.54051374261495,0.08712121212121213,0.02290076335877863,0.19777931991672448,일반,TOP3,일반,0,1,0
녹전초등학교,강원,영월군,초등학교,공립,특수지역,37.14775137,128.6815846,46.0,10.0,9.0,1.0,11.0,4.6,356.2,0.1,0.9,4.181818181818182,3.8501476017100584,5.878295849002344,0,도심밀집형,과밀형,2.761119820828667,0.05609284332688588,0.16412213740458015,0.11923664122137403,일반,일반,일반,0,0,0
다목초등학교,강원,화천군,초등학교,공립,특수지역,38.17591682,127.5345915,15.0,8.0,8.0,0.0,4.0,1.9,1191.5,0.0,1.0,3.75,2.772588722239781,7.083807222762497,0,도심밀집형,과밀형,1.140335429769392,0.08680555555555555,0.061068702290076333,0.018320610687022898,일반,TOP3,일반,0,1,0
단계초등학교,강원,원주시,초등학교,공립,시,37.35920567,127.9359535,609.0,50.0,48.0,2.0,27.0,12.2,29.8,0.04,0.96,22.555555555555557,6.413458957167357,3.427514689979529,3,초과밀형,과밀형,7.3329870129870125,0.010623593699774992,0.4541984732824427,0.1642595419847328,일반,일반,일반,0,0,0
단관초등학교,강원,원주시,초등학교,공립,시,37.31754759,127.9635503,666.0,50.0,48.0,2.0,26.0,13.3,18.5,0.04,0.96,25.615384615384617,6.502790045915623,2.970414465569701,1,소멸위험형,소멸위험형,8.00051282051282,0.010553546756033748,0.4961832061068702,0.17685496183206106,일반,일반,일반,0,0,0
단구중학교,강원,원주시,중학교,공립,시,37.32082488,127.9568666,735.0,60.0,54.0,6.0,18.0,12.3,19.7,0.1,0.9,40.833333333333336,6.601230118728877,3.0301337002713233,1,소멸위험형,소멸위험형,7.3993236714975845,0.008876069137562366,0.45801526717557256,0.20740458015267177,일반,일반,일반,0,0,0
단구초등학교,강원,원주시,초등학교,공립,시,37.32258023,127.9638908,263.0,21.0,20.0,1.0,21.0,12.5,54.7,0.047619047619047616,0.9523809523809523,12.523809523809524,5.575949103146316,4.019980146933238,3,초과밀형,과밀형,7.507181328545781,0.02462121212121212,0.46564885496183206,0.17302798982188294,일반,일반,일반,0,0,0
당림초등학교,강원,춘천시,초등학교,공립,면지역,37.83784571,127.6081748,5.0,4.0,4.0,0.0,5.0,1.3,1786.6,0.0,1.0,1.0,1.791759469228055,7.488629217059296,0,도심밀집형,과밀형,0.780223763705527,0.18333333333333335,0.03816793893129772,0.011450381679389315,일반,TOP1,일반,0,1,0
대곡초등학교,강원,홍천군,초등학교,공립,특수지역,37.62856389,127.6486907,22.0,12.0,12.0,0.0,7.0,1.8,611.3,0.0,1.0,3.142857142857143,3.1354942159291497,6.417222358483909,0,도심밀집형,과밀형,1.080653274538625,0.06020066889632107,0.05725190839694657,0.01717557251908397,일반,일반,일반,0,0,0
대관령중학교,강원,평창군,중학교,공립,면지역,37.67337608,128.6990911,74.0,17.0,15.0,2.0,8.0,4.4,240.5,0.11764705882352941,0.8823529411764706,9.25,4.31748811353631,5.486869473092628,0,도심밀집형,과밀형,2.641656314699793,0.034444444444444444,0.15648854961832065,0.12929950606196677,일반,일반,일반,0,0,0
대관령초등학교,강원,평창군,초등학교,공립,특수지역,37.6891494,128.6940484,59.0,10.0,10.0,0.0,6.0,5.9,442.7,0.0,1.0,9.833333333333334,4.0943445622221,6.095148658384864,0,도심밀집형,과밀형,3.540901510029299,0.05378787878787879,0.2137404580152672,0.06412213740458016,일반,일반,일반,0,0,0
대동여자중학교,강원,횡성군,중학교,사립,읍지역,37.49221297,127.979723,258.0,23.0,21.0,2.0,12.0,11.2,85.6,0.08695652173913043,0.9130434782608695,21.5,5.556828061699537,4.461299815568389,3,초과밀형,과밀형,6.724618937644341,0.022763835263835262,0.416030534351145,0.1856787255227348,일반,일반,일반,0,0,0
대룡중학교,강원,춘천시,중학교,공립,시,37.84730259,127.7446209,859.0,65.0,60.0,5.0,21.0,13.2,16.3,0.07692307692307693,0.9230769230769231,40.904761904761905,6.756932389247553,2.8507065015037334,1,소멸위험형,소멸위험형,7.943121387283236,0.008157152924594785,0.4923664122137404,0.20155607751027596,일반,일반,일반,0,0,0
대성고등학교,강원,원주시,고등학교,사립,시,37.32730971,127.9208654,873.0,61.0,46.0,15.0,18.0,14.3,43.0,0.2459016393442623,0.7540983606557377,48.5,6.773080375655535,3.784189633918261,1,소멸위험형,소멸위험형,8.58909090909091,0.008636598508894958,0.534351145038168,0.332436491052434,일반,일반,일반,0,0,0
대암중학교,강원,양구군,중학교,공립,특수지역,38.18337919,128.0356787,20.0,9.0,8.0,1.0,4.0,2.2,999.2,0.1111111111111111,0.8888888888888888,5.0,3.044522437723423,6.907955258984804,0,도심밀집형,과밀형,1.3203999200159968,0.07380952380952381,0.07251908396946566,0.09953350296861746,일반,TOP5,일반,0,1,0
대진고등학교,강원,고성군,고등학교,공립,특수지역,38.48548499,128.4334014,15.0,12.0,10.0,2.0,2.0,1.3,1974.1,0.16666666666666666,0.8333333333333334,7.5,2.772588722239781,7.588374308964812,0,도심밀집형,과밀형,0.780202521391322,0.06971153846153846,0.03816793893129772,0.12811704834605597,일반,일반,일반,0,0,0
대진초등학교,강원,고성군,초등학교,공립,특수지역,38.49696274,128.4235922,45.0,12.0,12.0,0.0,12.0,3.8,380.8,0.0,1.0,3.75,3.828641396489095,5.944896911291647,0,도심밀집형,과밀형,2.281047668936616,0.04933110367892977,0.13358778625954199,0.04007633587786259,일반,일반,일반,0,0,0
대포초등학교,강원,속초시,초등학교,공립,시,38.17372332,128.6031621,67.0,11.0,11.0,0.0,8.0,6.1,199.0,0.0,1.0,8.375,4.219507705176107,5.298317366548036,2,일반형,일반형,3.6619999999999995,0.049019607843137254,0.22137404580152673,0.06641221374045801,일반,일반,일반,0,0,0
대화고등학교,강원,평창군,고등학교,공립,면지역,37.49329552,128.4599834,93.0,18.0,16.0,2.0,5.0,5.2,373.0,0.1111111111111111,0.8888888888888888,18.6,4.543294782270004,5.924255797414532,2,일반형,일반형,3.1210695187165776,0.03163493840985442,0.1870229007633588,0.1338846480067854,일반,일반,일반,0,0,0
대화초등학교,강원,평창군,초등학교,공립,면지역,37.49794605,128.4567574,87.0,15.0,14.0,1.0,12.0,5.8,268.2,0.06666666666666667,0.9333333333333333,7.25,4.477336814478207,5.595454597770573,2,일반형,일반형,3.48148588410104,0.036931818181818184,0.20992366412213742,0.10964376590330789,일반,일반,일반,0,0,0
도계고등학교,강원,삼척시,고등학교,공립,특수지역,37.2295502,129.0534881,120.0,19.0,16.0,3.0,13.0,6.3,139.7,0.15789473684210525,0.8421052631578947,9.23076923076923,4.795790545596741,4.946629964120343,2,일반형,일반형,3.7828429282160623,0.02913223140495868,0.22900763358778628,0.17922860586580955,일반,일반,일반,0,0,0
도계전산정보고등학교,강원,삼척시,고등학교,공립,특수지역,37.23152638,129.0479747,19.0,11.0,9.0,2.0,7.0,1.7,754.2,0.18181818181818182,0.8181818181818182,2.7142857142857144,2.995732273553991,6.626982614831291,0,도심밀집형,과밀형,1.0205296610169492,0.06666666666666667,0.05343511450381679,0.1433032616238723,일반,일반,일반,0,0,0
도계중학교,강원,삼척시,중학교,공립,특수지역,37.23098701,129.0487332,124.0,19.0,19.0,0.0,10.0,6.5,5.1,0.0,1.0,12.4,4.8283137373023015,1.8082887711792655,3,초과밀형,과밀형,3.9655737704918033,0.029,0.2366412213740458,0.07099236641221374,일반,일반,일반,0,0,0
도계초등학교,강원,삼척시,초등학교,공립,특수지역,37.23334067,129.0446262,91.0,14.0,14.0,0.0,16.0,6.5,196.9,0.0,1.0,5.6875,4.5217885770490405,5.28776185260852,2,일반형,일반형,3.902021222839818,0.03876811594202899,0.2366412213740458,0.07099236641221374,일반,일반,일반,0,0,0
도성초등학교,강원,평창군,초등학교,공립,특수지역,37.67082944,128.599366,36.0,11.0,11.0,0.0,8.0,3.3,198.7,0.0,1.0,4.5,3.6109179126442243,5.296816240421769,0,도심밀집형,과밀형,1.9820030045067598,0.05518018018018018,0.11450381679389311,0.034351145038167934,일반,일반,일반,0,0,0
도창초등학교,강원,철원군,초등학교,공립,특수지역,38.26742121,127.3520474,16.0,4.0,4.0,0.0,4.0,4.0,939.6,0.0,1.0,4.0,2.833213344056216,6.8465179695109475,0,도심밀집형,과밀형,2.400425260472039,0.12941176470588237,0.14122137404580154,0.04236641221374046,일반,TOP1,일반,0,1,0
도촌초등학교,강원,양구군,초등학교,공립,면지역,38.08009801,128.0213746,68.0,11.0,11.0,0.0,12.0,6.2,193.0,0.0,1.0,5.666666666666667,4.23410650459726,5.267858159063328,2,일반형,일반형,3.722061855670103,0.048913043478260865,0.2251908396946565,0.06755725190839695,일반,일반,일반,0,0,0
도학초등학교,강원,고성군,초등학교,공립,특수지역,38.27189948,128.5009771,37.0,10.0,10.0,0.0,9.0,3.7,297.4,0.0,1.0,4.111111111111111,3.6375861597263857,5.698434868329605,0,도심밀집형,과밀형,2.221340482573727,0.05861244019138756,0.12977099236641224,0.03893129770992367,일반,일반,일반,0,0,0
동광산업과학고등학교,강원,고성군,고등학교,공립,면지역,38.29445445,128.5429663,133.0,31.0,27.0,4.0,8.0,4.3,331.8,0.12903225806451613,0.8709677419354839,16.625,4.897839799950911,5.807541708947054,2,일반형,일반형,2.5812019230769225,0.01935634328358209,0.15267175572519084,0.13612410736271854,일반,일반,일반,0,0,0
